id,name_cn,name_jp,name_en,grade,ms_number,series,subcategory,price_jp_msrp,price_jp_market,price_us_msrp,price_us_market,price_cn_msrp,price_cn_market,created_at,updated_at
1669,46 猿式罗迪 (598机)/猿蟹式罗迪,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,1700.0,,11.39,,85.0,,2026-01-12 17:25:33.279853,2026-01-12 17:25:33.279854
1670,47 高达扎冈,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,2800.0,,18.76,,140.0,,2026-01-12 17:25:33.280374,2026-01-12 17:25:33.280376
1671,MS配件包1＆CGS机动工兵,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,600.0,,4.02,,30.0,,2026-01-12 17:25:33.280899,2026-01-12 17:25:33.280900
1672,MS配件包2&宇宙用机动工兵,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,600.0,,4.02,,30.0,,2026-01-12 17:25:33.281416,2026-01-12 17:25:33.281418
1673,MS配件包3＆加拉尔霍恩机动工兵,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,600.0,,4.02,,30.0,,2026-01-12 17:25:33.281932,2026-01-12 17:25:33.281934
1674,MS配件包4&机动工兵,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,600.0,,4.02,,30.0,,2026-01-12 17:25:33.282452,2026-01-12 17:25:33.282454
1675,MS配件包5&铁华团机动工兵,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,600.0,,4.02,,30.0,,2026-01-12 17:25:33.282972,2026-01-12 17:25:33.282973
1676,MS配件包6 & HD机动工兵,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,600.0,,4.02,,30.0,,2026-01-12 17:25:33.283487,2026-01-12 17:25:33.283489
1677,MS配件包7,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,600.0,,4.02,,30.0,,2026-01-12 17:25:33.284002,2026-01-12 17:25:33.284003
1678,MS配件包8 & SAU机动工兵,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,600.0,,4.02,,30.0,,2026-01-12 17:25:33.284517,2026-01-12 17:25:33.284519
1679,MS配件包9,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,600.0,,4.02,,30.0,,2026-01-12 17:25:33.285030,2026-01-12 17:25:33.285031
1680,格雷兹 (阿瑞斯所属机),,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,1000.0,,6.7,,50.0,,2026-01-12 17:25:33.285600,2026-01-12 17:25:33.285602
1681,施瓦尔贝·格雷兹 (加里奥机),,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,1300.0,,8.71,,65.0,,2026-01-12 17:25:33.286339,2026-01-12 17:25:33.286341
1682,高达巴巴托斯完全套装,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,3000.0,,20.1,,150.0,,2026-01-12 17:25:33.286957,2026-01-12 17:25:33.286959
1683,伊欧骨架 狮电改(流星号),,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,1200.0,,8.04,,60.0,,2026-01-12 17:25:33.287503,2026-01-12 17:25:33.287504
1684,雨果 双机套装,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,3000.0,,20.1,,150.0,,2026-01-12 17:25:33.288033,2026-01-12 17:25:33.288035
1685,机动雷金雷兹 (伊欧古•库赞机),,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,1500.0,,10.05,,75.0,,2026-01-12 17:25:33.288570,2026-01-12 17:25:33.288571
1686,格雷兹 骑士型(麦基利斯机),,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,1200.0,,8.04,,60.0,,2026-01-12 17:25:33.289109,2026-01-12 17:25:33.289110
1687,高达弗劳洛斯 厄祭战时式样,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,1700.0,,11.39,,85.0,,2026-01-12 17:25:33.289656,2026-01-12 17:25:33.289658
1688,雷金雷兹(一般机),,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,1200.0,,8.04,,60.0,,2026-01-12 17:25:33.290177,2026-01-12 17:25:33.290179
1689,布鲁曼 克里塞侵攻套装,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,1800.0,,12.06,,90.0,,2026-01-12 17:25:33.290703,2026-01-12 17:25:33.290705
1690,伊欧骨架 狮电改 (奥尔加机),,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,1200.0,,8.04,,60.0,,2026-01-12 17:25:33.291223,2026-01-12 17:25:33.291225
1691,伊欧骨架 狮电改(莱德机),,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,1200.0,,8.04,,60.0,,2026-01-12 17:25:33.291738,2026-01-12 17:25:33.291740
1692,铁华团完全套装(Complete Set),,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,6200.0,,41.54,,310.0,,2026-01-12 17:25:33.292249,2026-01-12 17:25:33.292250
1693,格雷兹(地上战式样) 套装,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,3200.0,,21.44,,160.0,,2026-01-12 17:25:33.292766,2026-01-12 17:25:33.292768
1694,陆战曼罗迪&盖雷尔处刑者套装,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,3200.0,,21.44,,160.0,,2026-01-12 17:25:33.293281,2026-01-12 17:25:33.293283
1695,加拉尔霍恩 阿瑞安罗德舰队 完全套装,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,6000.0,,40.2,,300.0,,2026-01-12 17:25:33.293802,2026-01-12 17:25:33.293803
1696,格雷兹盾装&格雷兹(阿瑞安罗德舰队所属机)套装,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,3000.0,,20.1,,150.0,,2026-01-12 17:25:33.294320,2026-01-12 17:25:33.294321
1697,伊欧骨架 狮电(提瓦茨所属机),,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,,,,,,,2026-01-12 17:25:33.294837,2026-01-12 17:25:33.294839
1698,格雷兹 骑士型 麦基利斯队机,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,1200.0,,8.04,,60.0,,2026-01-12 17:25:33.295354,2026-01-12 17:25:33.295355
1699,格雷兹 骑士型 卡尔塔队机,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,1200.0,,8.04,,60.0,,2026-01-12 17:25:33.295871,2026-01-12 17:25:33.295872
1700,奥特琳德,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,2000.0,,13.4,,100.0,,2026-01-12 17:25:33.296391,2026-01-12 17:25:33.296392
1701,高达端白星 第2形态,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,网络限定版,2600.0,,17.42,,130.0,,2026-01-12 17:25:33.296902,2026-01-12 17:25:33.296903
1702,高达巴巴托斯  特别电镀Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.297412,2026-01-12 17:25:33.297414
1703,高达巴巴托斯 滑空炮装备 彩色透明Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.297929,2026-01-12 17:25:33.297930
1704,高达巴巴托斯 第六形态 彩色透明Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,1398.0,,9.37,,69.9,,2026-01-12 17:25:33.298449,2026-01-12 17:25:33.298451
1705,高达亚斯塔禄  彩色透明Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.298961,2026-01-12 17:25:33.298963
1706,高达巴巴托斯 第六形态 铁血涂层Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,2694.0,,18.05,,134.7,,2026-01-12 17:25:33.299470,2026-01-12 17:25:33.299472
1707,格雷兹艾因 铁血涂层Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,3194.0,,21.4,,159.7,,2026-01-12 17:25:33.299986,2026-01-12 17:25:33.299988
1708,高达巴巴托斯天狼座 腕部200mm炮装备 彩色透明Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.300499,2026-01-12 17:25:33.300501
1709,高达巴巴托斯 金属注色Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.301008,2026-01-12 17:25:33.301010
1710,高达巴巴托斯天狼型 帝王形态 透明Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.301554,2026-01-12 17:25:33.301557
1711,高达锡蒙利维达尔 彩色透明Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.302298,2026-01-12 17:25:33.302300
1712,高达巴耶力 透明Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.302933,2026-01-12 17:25:33.302935
1713,高达亚斯塔禄复兴型 铁血涂层Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.303519,2026-01-12 17:25:33.303521
1714,高达巴巴托斯 天狼座 铁血涂层Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,2500.0,,16.75,,125.0,,2026-01-12 17:25:33.304061,2026-01-12 17:25:33.304062
1715,高达巴巴托斯 横滨FC队Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,2727.0,,18.27,,136.35,,2026-01-12 17:25:33.304635,2026-01-12 17:25:33.304636
1716,高达巴巴托斯 大阪钢巴队ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,2424.0,,16.24,,121.2,,2026-01-12 17:25:33.305171,2026-01-12 17:25:33.305172
1717,高达巴巴托斯 神户胜利船队ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,2727.0,,18.27,,136.35,,2026-01-12 17:25:33.305723,2026-01-12 17:25:33.305725
1718,高达巴巴托斯 磐田喜悦队ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.306252,2026-01-12 17:25:33.306253
1719,高达巴巴托斯天狼座 帝王形态 铁血涂层Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,2500.0,,16.75,,125.0,,2026-01-12 17:25:33.306782,2026-01-12 17:25:33.306784
1720,高达马可西亚斯[铁血涂层版],,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,4800.0,,32.16,,240.0,,2026-01-12 17:25:33.307354,2026-01-12 17:25:33.307356
1721,高达端白星[铁血涂层版],,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,3800.0,,25.46,,190.0,,2026-01-12 17:25:33.307905,2026-01-12 17:25:33.307907
1722,高达巴巴托斯 7-11限定Ver.,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.308432,2026-01-12 17:25:33.308434
1723,高达端白星[彩色透明版],,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,1500.0,,10.05,,75.0,,2026-01-12 17:25:33.308957,2026-01-12 17:25:33.308959
1724,高达巴巴托斯 实色彩透版 一番赏C赏,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.309511,2026-01-12 17:25:33.309513
1725,高达巴巴托斯天狼座 帝王形态 实色透明版,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.310051,2026-01-12 17:25:33.310053
1726,高达巴巴托斯,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,,,,,,,2026-01-12 17:25:33.310627,2026-01-12 17:25:33.310629
1727,格雷兹(一般机/指挥官机),,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.311162,2026-01-12 17:25:33.311164
1728,施瓦尔贝·格雷兹(麦克吉利斯机),,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.311693,2026-01-12 17:25:33.311694
1729,高达古辛/高达古辛 重锻型,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.312216,2026-01-12 17:25:33.312218
1730,高达巴巴托斯 第六形态,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,,,,,,,2026-01-12 17:25:33.312737,2026-01-12 17:25:33.312739
1731,高达锡蒙力,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,3000.0,,20.1,,150.0,,2026-01-12 17:25:33.313253,2026-01-12 17:25:33.313255
1732,葛琳洁德,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 17:25:33.313777,2026-01-12 17:25:33.313778
1733,格雷兹改,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,3000.0,,20.1,,150.0,,2026-01-12 17:25:33.314300,2026-01-12 17:25:33.314302
1734,高达锡蒙利骑兵型,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,3000.0,,20.1,,150.0,,2026-01-12 17:25:33.314831,2026-01-12 17:25:33.314833
1735,施瓦尔贝·格雷兹（加里奥机）,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,3000.0,,20.1,,150.0,,2026-01-12 17:25:33.315379,2026-01-12 17:25:33.315380
1736,三日月·奥古斯,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,500.0,,3.35,,25.0,,2026-01-12 17:25:33.315908,2026-01-12 17:25:33.315910
1737,奥尔加·伊兹卡,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.316454,2026-01-12 17:25:33.316456
1738,加里奥·巴度温,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.316985,2026-01-12 17:25:33.316987
1739,麦基利斯·法里德,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,,,,,,,2026-01-12 17:25:33.317521,2026-01-12 17:25:33.317525
1740,古荻莉亚·蓝那·伯恩斯坦,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,500.0,,3.35,,25.0,,2026-01-12 17:25:33.318259,2026-01-12 17:25:33.318262
1741,阿特拉·米克斯塔,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,其他限定版,500.0,,3.35,,25.0,,2026-01-12 17:25:33.318901,2026-01-12 17:25:33.318903
1742,万代,,,HGIBO,,高达铁血的奥尔芬斯拼装模型,普通版,3500.0,,23.45,,175.0,,2026-01-12 17:25:33.319368,2026-01-12 17:25:33.319369
1743,01 高达巴巴托斯 天狼座,,,FM,,Full Mechanics系列,普通版,3000.0,,20.1,,150.0,,2026-01-12 18:00:09.923632,2026-01-12 18:00:09.923635
1744,02 高达维达尔,,,FM,,Full Mechanics系列,普通版,3000.0,,20.1,,150.0,,2026-01-12 18:00:09.925478,2026-01-12 18:00:09.925481
1745,03 高达巴巴托斯 天狼座 帝王形态,,,FM,,Full Mechanics系列,普通版,3200.0,,21.44,,160.0,,2026-01-12 18:00:09.926289,2026-01-12 18:00:09.926293
1746,04 高达巴耶力,,,FM,,Full Mechanics系列,普通版,3200.0,,21.44,,160.0,,2026-01-12 18:00:09.927102,2026-01-12 18:00:09.927105
1747,灾厄高达,,,FM,,Full Mechanics系列,普通版,5000.0,,33.5,,250.0,,2026-01-12 18:00:09.927725,2026-01-12 18:00:09.927727
1748,MAILeS 建武,,,FM,,Full Mechanics系列,普通版,4800.0,,32.16,,240.0,,2026-01-12 18:00:09.928354,2026-01-12 18:00:09.928356
1749,GAT-X370 强夺高达,,,FM,,Full Mechanics系列,普通版,5000.0,,33.5,,250.0,,2026-01-12 18:00:09.928943,2026-01-12 18:00:09.928945
1750,MAILeS 建武·斩,,,FM,,Full Mechanics系列,普通版,5500.0,,36.85,,275.0,,2026-01-12 18:00:09.929632,2026-01-12 18:00:09.929634
1751,XVX-016 风灵高达,,,FM,XVX-016,Full Mechanics系列,普通版,3800.0,,25.46,,190.0,,2026-01-12 18:00:09.930475,2026-01-12 18:00:09.930478
1752,GAT-X252 禁断高达,,,FM,,Full Mechanics系列,普通版,5800.0,,38.86,,290.0,,2026-01-12 18:00:09.931145,2026-01-12 18:00:09.931147
1753,空战型灾厄高达,,,FM,,Full Mechanics系列,网络限定版,5000.0,,33.5,,250.0,,2026-01-12 18:00:09.931723,2026-01-12 18:00:09.931725
1754,风灵高达 帕梅特刻痕・6,,,FM,,Full Mechanics系列,网络限定版,4200.0,,28.14,,210.0,,2026-01-12 18:00:09.932296,2026-01-12 18:00:09.932298
1755,剑装灾厄高达,,,FM,,Full Mechanics系列,网络限定版,5500.0,,36.85,,275.0,,2026-01-12 18:00:09.932861,2026-01-12 18:00:09.932863
1756,推进掠夺高达,,,FM,,Full Mechanics系列,网络限定版,6200.0,,41.54,,310.0,,2026-01-12 18:00:09.933420,2026-01-12 18:00:09.933422
1757,高达巴巴托斯天狼座 彩色透明Ver.,,,FM,,Full Mechanics系列,特别版,3000.0,,20.1,,150.0,,2026-01-12 18:00:09.933969,2026-01-12 18:00:09.933971
1758,自由高达 Ver.GCP,,,FM,,Full Mechanics系列,特别版,339.0,,2.27,,16.95,,2026-01-12 18:00:09.934517,2026-01-12 18:00:09.934519
1759,自由高达Ver.GCP&SDEX 自由高达Ver.GCP套装,,,FM,,Full Mechanics系列,特别版,398.0,,2.67,,19.9,,2026-01-12 18:00:09.935061,2026-01-12 18:00:09.935063
1760,ZGMF-X10A 自由高达 Ver.GCP(彩色透明版),,,FM,,Full Mechanics系列,特别版,369.0,,2.47,,18.45,,2026-01-12 18:00:09.935608,2026-01-12 18:00:09.935610
1761,灾厄高达[彩透版],,,FM,,Full Mechanics系列,特别版,5000.0,,33.5,,250.0,,2026-01-12 18:00:09.936197,2026-01-12 18:00:09.936199
1762,风灵高达 [实色透明/反转版],,,FM,,Full Mechanics系列,特别版,800.0,,5.36,,40.0,,2026-01-12 18:00:09.936753,2026-01-12 18:00:09.936755
1763,风灵高达 实色透明版,,,FM,,Full Mechanics系列,特别版,800.0,,5.36,,40.0,,2026-01-12 18:00:09.937294,2026-01-12 18:00:09.937296
1764,01 00高达,,,EG,,ENTRY GRADE,EG (2011),,,,,,,2026-01-12 18:41:59.723961,2026-01-12 18:41:59.723967
1765,02 能天使高达,,,EG,,ENTRY GRADE,EG (2011),,,,,,,2026-01-12 18:41:59.731724,2026-01-12 18:41:59.731726
1766,03 RX-78-2 高达,,,EG,RX-78,ENTRY GRADE,EG (2011),,,,,,,2026-01-12 18:41:59.732340,2026-01-12 18:41:59.732342
1767,04 强袭高达,,,EG,,ENTRY GRADE,EG (2011),,,,,,,2026-01-12 18:41:59.732910,2026-01-12 18:41:59.732912
1768,RX-78-2高达 透明蓝,,,EG,RX-78,ENTRY GRADE,高达系列,,,,,,,2026-01-12 18:41:59.733494,2026-01-12 18:41:59.733495
1769,RX-78-2 高达 轻量化包装,,,EG,RX-78,ENTRY GRADE,高达系列,500.0,,3.35,,25.0,,2026-01-12 18:41:59.734069,2026-01-12 18:41:59.734071
1770,RX-78 高达 上色用模型,,,EG,RX-78,ENTRY GRADE,高达系列,700.0,,4.69,,35.0,,2026-01-12 18:41:59.734621,2026-01-12 18:41:59.734622
1771,高达 (美国样式),,,EG,,ENTRY GRADE,高达系列,,,,,,,2026-01-12 18:41:59.735155,2026-01-12 18:41:59.735157
1772,钢普拉圆筒BOX RX-78-2 高达[雪印象配色],,,EG,RX-78,ENTRY GRADE,高达系列,1500.0,,10.05,,75.0,,2026-01-12 18:41:59.735788,2026-01-12 18:41:59.735790
1773,钢普拉圆筒BOX 强袭嫣红高达(轻量化包装Ver.),,,EG,,ENTRY GRADE,高达系列,1500.0,,10.05,,75.0,,2026-01-12 18:41:59.736411,2026-01-12 18:41:59.736412
1774,钢普拉圆筒BOX 嫣红强袭高达(轻量化包装Ver.),,,EG,,ENTRY GRADE,高达系列,1500.0,,10.05,,75.0,,2026-01-12 18:41:59.736970,2026-01-12 18:41:59.736972
1775,RX-78-2高达 白虎啸坤Ver.,,,EG,RX-78,ENTRY GRADE,高达系列,,,,,,,2026-01-12 18:41:59.737550,2026-01-12 18:41:59.737551
1776,09 RX-78-2高达(全武器套装),,,EG,RX-78,ENTRY GRADE,高达系列,1000.0,,6.7,,50.0,,2026-01-12 18:41:59.738095,2026-01-12 18:41:59.738096
1777,强袭高达(轻量化包装Ver.),,,EG,,ENTRY GRADE,高达系列,500.0,,3.35,,25.0,,2026-01-12 18:41:59.738628,2026-01-12 18:41:59.738630
1778,10 强袭高达,,,EG,,ENTRY GRADE,高达系列,700.0,,4.69,,35.0,,2026-01-12 18:41:59.739262,2026-01-12 18:41:59.739263
1779,强袭高达 青龙破乾Ver.,,,EG,,ENTRY GRADE,高达系列,,,,,,,2026-01-12 18:41:59.739797,2026-01-12 18:41:59.739798
1780,11 ν高达,,,EG,,ENTRY GRADE,高达系列,1000.0,,6.7,,50.0,,2026-01-12 18:41:59.740321,2026-01-12 18:41:59.740322
1781,RX-93ff ν高达,,,EG,RX-93,ENTRY GRADE,高达系列,1300.0,,8.71,,65.0,,2026-01-12 18:41:59.740847,2026-01-12 18:41:59.740848
1782,RX-78-2 高达[高达基地配色],,,EG,RX-78,ENTRY GRADE,高达系列,700.0,,4.69,,35.0,,2026-01-12 18:41:59.741374,2026-01-12 18:41:59.741375
1783,强袭高达 涂装用模型,,,EG,,ENTRY GRADE,高达系列,700.0,,4.69,,35.0,,2026-01-12 18:41:59.741906,2026-01-12 18:41:59.741908
1784,强袭高达(未启动模式)&mini钢普拉 机动格恩(沙漠黄)/机动佐恩(浅灰色),,,EG,,ENTRY GRADE,高达系列,1400.0,,9.38,,70.0,,2026-01-12 18:41:59.742436,2026-01-12 18:41:59.742437
1785,强袭高达(巨剑装备)&mini钢普拉 机动格恩(棕色)/机动佐恩(绿色),,,EG,,ENTRY GRADE,高达系列,1400.0,,9.38,,70.0,,2026-01-12 18:41:59.742961,2026-01-12 18:41:59.742962
1786,RX-78-2 高达[经典配色],,,EG,RX-78,ENTRY GRADE,高达系列,1000.0,,6.7,,50.0,,2026-01-12 18:41:59.743482,2026-01-12 18:41:59.743483
1787,RX-78-2 高达(PARCO Ver.),,,EG,RX-78,ENTRY GRADE,高达系列,,,,,,,2026-01-12 18:41:59.744014,2026-01-12 18:41:59.744016
1788,ν高达(7-11限定配色),,,EG,,ENTRY GRADE,高达系列,1200.0,,8.04,,60.0,,2026-01-12 18:41:59.744541,2026-01-12 18:41:59.744543
1789,强袭高达(7-11限定配色),,,EG,,ENTRY GRADE,高达系列,900.0,,6.03,,45.0,,2026-01-12 18:41:59.745076,2026-01-12 18:41:59.745078
1790,RX-78-2 高达[岛根苏萨诺魔术队配色],,,EG,RX-78,ENTRY GRADE,高达系列,,,,,,,2026-01-12 18:41:59.745627,2026-01-12 18:41:59.745629
1791,ν高达 涂装用模型,,,EG,,ENTRY GRADE,高达系列,1000.0,,6.7,,50.0,,2026-01-12 18:41:59.746165,2026-01-12 18:41:59.746167
1792,RX-78-2 高达（巨无霸Ver.）,,,EG,RX-78,ENTRY GRADE,高达系列,129.0,,0.86,,6.45,,2026-01-12 18:41:59.746806,2026-01-12 18:41:59.746809
1793,万代-AACA 联名 EG RX-78-2高达,,,EG,RX-78,ENTRY GRADE,高达系列,,,,,,,2026-01-12 18:41:59.747434,2026-01-12 18:41:59.747435
1794,RX-78-2 高达（新韩卡Ver.）,,,EG,RX-78,ENTRY GRADE,高达系列,,,,,,,2026-01-12 18:41:59.748021,2026-01-12 18:41:59.748023
1795,RX-78-2 高达[再生塑料配色/霓虹蓝],,,EG,RX-78,ENTRY GRADE,高达系列,1000.0,,6.7,,50.0,,2026-01-12 18:41:59.748568,2026-01-12 18:41:59.748570
1796,01 拉赫高达,,,EG,,ENTRY GRADE,高达系列,,,,,,,2026-01-12 18:41:59.749104,2026-01-12 18:41:59.749105
1797,02 创制强袭超银河,,,EG,,ENTRY GRADE,高达系列,,,,,,,2026-01-12 18:41:59.749633,2026-01-12 18:41:59.749635
1798,强袭高达[再生塑料配色/霓虹绿],,,EG,,ENTRY GRADE,高达系列,2200.0,,14.74,,110.0,,2026-01-12 18:41:59.750166,2026-01-12 18:41:59.750168
1799,拉赫高达试作一型,,,EG,,ENTRY GRADE,高达系列,1300.0,,8.71,,65.0,,2026-01-12 18:41:59.750703,2026-01-12 18:41:59.750704
1800,RX-78-2 高达 [复古配色],,,EG,RX-78,ENTRY GRADE,高达系列,1500.0,,10.05,,75.0,,2026-01-12 18:41:59.751230,2026-01-12 18:41:59.751232
1801,炮筒强袭高达(高达破坏者Ver.),,,EG,,ENTRY GRADE,高达系列,18500.0,,123.95,,925.0,,2026-01-12 18:41:59.751753,2026-01-12 18:41:59.751754
1802,ν高达(精神力框架发光印象配色),,,EG,,ENTRY GRADE,高达系列,1600.0,,10.72,,80.0,,2026-01-12 18:41:59.752278,2026-01-12 18:41:59.752280
1803,14 强袭嫣红高达,,,EG,,ENTRY GRADE,高达系列,800.0,,5.36,,40.0,,2026-01-12 18:41:59.752805,2026-01-12 18:41:59.752807
1804,RX-78F00/E 高达,,,EG,RX-78F,ENTRY GRADE,高达系列,1200.0,,8.04,,60.0,,2026-01-12 18:41:59.753339,2026-01-12 18:41:59.753340
1805,EX-001 玻璃羽翼装备 (RX-78F00/E 高达用),,,EG,EX-001,ENTRY GRADE,高达系列,1000.0,,6.7,,50.0,,2026-01-12 18:41:59.753869,2026-01-12 18:41:59.753871
1806,ν高达(阿克西斯冲击印象配色),,,EG,,ENTRY GRADE,高达系列,1400.0,,9.38,,70.0,,2026-01-12 18:41:59.754398,2026-01-12 18:41:59.754399
1807,15 飞翼高达,,,EG,,ENTRY GRADE,高达系列,1000.0,,6.7,,50.0,,2026-01-12 18:41:59.754924,2026-01-12 18:41:59.754926
